bank_tier,current_version,target_version,version_jump_size,system_age_months,last_upgrade_months_ago,code_customization_percent,third_party_integrations,avg_transaction_volume,peak_transaction_volume,system_uptime_percent,avg_response_time_ms,incident_count_last_6months,unplanned_downtime_hours_last_year,infrastructure_model,server_count,database_size_gb,concurrent_users,network_bandwidth_mbps,power_stability_score,deployment_strategy,deployment_automation_level,pm_methodology,critical_incidents_last_year,test_environment_available,backup_verified,rollback_plan_exists,staff_training_completed,early_stage_testing_completed,cbn_compliance_verified,data_localization_compliant,cyber_security_framework_updated,bcp_dr_plan_tested,customer_satisfaction_score,customer_complaints_last_quarter,digital_banking_adoption_percent,service_disruption_tolerance_hours,upgrade_window_hours,business_critical_period,regulatory_compliance_required,dedicated_team_size,vendor_support_available,budget_allocated_usd,external_consultant_engaged,upgrade_success,upgrade_risk_score,system_health_score
tier2,v10.1,v10.1,minor,13,14,29.933142871060994,22,368269,778110,98.19259214678644,1139,7,16,on_premise,26,10128,1684,6690,74.83636651672114,canary,49.42137459837834,agile,0,1,1,1,0,1,1,1,0,0,85.86777602998639,11,59.85486222758687,11,18,0,1,11,1,3152350,1,1,78.81034831792677,47.31629607339322
tier1,v9.2,v10.1,major_2x,80,26,68.00116988175182,39,137048,240225,96.33419424585777,737,4,22,hybrid_cloud,12,24732,2496,9998,96.00885156616187,rolling,72.74344300323517,waterfall,5,1,1,0,1,1,0,1,1,1,64.98148190422944,5,81.10050689087544,3,19,0,0,16,1,2622145,1,1,85.6277059937734,60.427097122928885
microfinance,v8.5,v9.0,minor,22,9,34.79061548039672,30,283486,311012,96.6594818608816,678,6,10,private_cloud,36,35500,5230,2280,66.53431064526995,canary,56.21702428866844,waterfall,5,0,1,1,0,1,1,1,1,1,78.82961606538441,11,64.87481906902653,8,32,0,1,6,1,581042,1,1,75.28457377704196,61.769740930440804
tier3,v9.2,v10.1,minor,93,20,51.51912482665314,17,145618,369669,97.25143744175445,1180,1,11,on_premise,7,18321,5636,2528,77.24361359752842,big_bang,37.410004318885306,agile,6,0,1,1,1,1,1,1,0,0,72.47130811588106,7,45.180922520713175,5,45,0,0,10,1,2121142,1,1,81.36792770809488,66.52571872087722
tier2,v8.2,v9.2,major_1x,79,29,50.09813044006735,26,312879,573287,96.16028373998898,1585,3,33,hybrid_cloud,21,25690,4160,2890,89.9446551761981,canary,80.97240573260015,agile,1,1,1,1,1,1,0,1,1,1,91.72441522181785,10,61.74732943059079,3,11,1,1,6,1,911529,0,1,53.77875839114353,40.88014186999449
tier1,v8.2,v10.1,major_1x,29,9,78.13448526663902,16,374327,992741,96.24293668605176,900,3,33,hybrid_cloud,25,38626,7218,5545,93.22432790138397,blue_green,50.64315152207551,scrum,7,1,1,1,1,1,1,1,1,1,66.47126523835355,8,61.989089001197115,3,10,0,0,15,1,4680359,1,1,43.01001474650885,54.62146834302588
tier2,v8.5,v10.1,minor,85,23,49.03385713417134,13,94446,692204,97.92667892871694,1235,10,36,hybrid_cloud,36,19637,2192,7768,86.93648898376918,blue_green,20.035225439995084,kanban,6,0,1,1,1,0,1,1,0,1,71.8672639456188,11,79.24070006902275,6,64,0,0,6,1,3509496,1,1,100.0,26.263339464358467
tier2,v10.1,v10.1,minor,31,31,42.03758816412864,22,308645,656781,96.4338597825618,1274,1,14,private_cloud,20,30826,2727,7180,93.80478698065764,rolling,71.77468703930649,scrum,7,0,1,1,1,1,1,1,1,1,78.52934835261833,7,68.21407332619073,1,12,1,0,6,1,1827151,1,1,40.45946304582702,62.736929891280894
tier3,v9.2,v10.5,major_2x,49,38,42.30981683085029,34,249263,212365,96.61066723316479,709,4,27,on_premise,26,9018,3623,2420,68.66201245540013,rolling,38.26310695209829,agile,0,1,1,1,1,1,1,0,1,1,67.28489611745385,12,77.90899207775732,5,49,1,1,11,1,2018713,0,1,96.0152892733044,58.625333616582395
tier3,v9.2,v10.5,major_2x,13,17,56.8926651403299,30,65637,444320,96.94294531003963,413,7,27,on_premise,25,20141,5513,5798,72.21654297051025,big_bang,16.281531664018615,agile,1,1,1,1,1,1,1,1,0,1,84.9359837512571,11,65.66524181760302,1,43,0,0,12,1,1882712,1,1,100.0,55.71147265501982
microfinance,v8.5,v10.5,major_2x,44,30,44.86767786662612,20,121617,802851,98.57861519249556,700,7,27,on_premise,17,11065,2594,5674,69.26533180085073,big_bang,9.954851831075567,kanban,2,0,1,1,1,1,1,0,0,1,90.04918147408054,9,73.35769351988183,10,34,0,0,8,1,776951,0,1,100.0,50.78930759624778
tier2,v8.5,v10.1,minor,78,24,72.00661119736952,18,304619,212432,99.15059132916252,1095,10,14,on_premise,30,36161,2256,5823,90.20817762061097,rolling,15.591888472014698,waterfall,1,1,1,1,0,0,0,1,1,1,69.16908636043696,12,58.76595010364713,10,19,0,0,10,1,3477694,1,1,100.0,40.675295664581256
tier1,v8.2,v9.2,major_1x,42,8,55.69179235790163,38,142687,446867,97.49532925323886,1730,12,12,hybrid_cloud,50,25854,3081,4138,89.3578893310602,rolling,37.74102250801534,scrum,1,1,1,0,1,1,1,1,0,1,86.3707115657049,6,58.421426159214974,12,49,1,1,12,1,1916582,1,1,97.24935680563561,22.147664626619445
tier3,v9.0,v10.1,minor,54,37,33.39005442859955,19,184383,293702,98.49945930428244,1195,10,15,hybrid_cloud,9,22416,1596,3958,73.97619283875007,big_bang,47.912560933102824,waterfall,6,1,1,0,1,1,1,0,1,0,83.00124369178941,9,63.158950437086695,3,37,0,0,9,0,2033565,1,1,100.0,37.84972965214121
tier3,v8.5,v9.0,major_2x,90,34,50.45997236246228,12,202105,261864,98.37558612807932,682,6,33,hybrid_cloud,16,17955,3810,5846,79.05582955148493,canary,13.163750866431052,agile,3,1,1,0,1,1,1,0,0,1,71.18286526722886,13,65.83950527485996,5,4,1,0,3,0,1194003,1,1,100.0,51.04779306403965
tier3,v9.0,v9.2,minor,59,42,48.711131706114855,11,122417,566469,95.82946587797515,653,6,7,on_premise,12,15291,2554,3042,75.33552461696154,big_bang,67.92451428609198,scrum,2,1,1,1,1,1,1,1,0,1,87.58351699022484,7,72.81615443407212,3,46,0,0,3,1,1286701,1,1,84.19485342056501,63.35473293898758
tier3,v8.5,v10.5,minor,72,17,13.27995823659024,30,260612,236953,95.85552524767532,821,7,6,hybrid_cloud,6,12108,2137,1594,84.31894631041708,canary,40.24409591446224,agile,3,1,1,1,1,1,0,1,1,1,78.89707683730326,14,50.94868479304027,8,42,1,1,9,0,534532,0,1,80.66038160266872,57.50776262383765
tier2,v10.1,v11.0,major_1x,18,35,42.11795400643204,15,344559,559389,97.31543200036282,1151,13,7,hybrid_cloud,21,21758,6834,6793,92.03248557963857,canary,53.24158452032934,scrum,6,0,1,1,1,1,1,1,1,0,82.2279836731971,12,65.24149421734275,7,39,0,1,10,1,1471588,1,1,100.0,33.13771600018141
tier3,v10.1,v9.2,major_2x,76,27,53.29054972618608,18,90501,442967,97.10782745494963,478,7,32,on_premise,13,12524,1580,1646,69.78237124339061,blue_green,66.8243148950813,waterfall,0,1,1,1,1,1,1,1,1,1,76.30314952607543,15,62.05699761033691,10,13,0,0,13,1,2574860,0,1,93.52951932921727,51.99391372747482
tier2,v8.2,v10.5,major_1x,79,38,43.99816802828573,34,297803,672115,96.77414091548033,1532,5,27,hybrid_cloud,37,10313,1717,5081,77.94987295684476,canary,45.343698380553455,agile,4,1,1,1,1,1,0,1,1,1,82.84731699479589,10,62.00138031897042,6,10,1,0,7,1,3189418,1,1,72.50600897444511,39.247070457740165
tier1,v8.2,v9.2,minor,112,15,65.96186635908431,36,187220,700023,96.97289860666733,1065,7,43,private_cloud,27,24581,3773,3700,96.45063103600982,blue_green,74.16849815046135,scrum,1,1,1,1,1,1,1,0,1,1,72.01543025345826,8,46.62679836288768,6,31,0,1,5,1,3581708,1,1,73.68612456296867,34.686449303333674
tier1,v9.0,v9.2,major_1x,74,19,45.02129146243904,16,411055,236386,97.49302004297654,1645,12,24,private_cloud,42,15045,8791,4023,89.71817299122154,big_bang,18.064841438661293,scrum,1,1,0,1,1,1,1,1,1,1,89.05838501450127,9,69.88846595051913,1,45,1,0,17,1,3915835,1,1,100.0,17.846510021488257
tier1,v8.5,v10.1,major_2x,28,34,78.93758576949192,23,278373,473576,98.63083262048016,1104,2,41,on_premise,18,41636,3040,6921,88.78239765774521,rolling,18.135798201641467,agile,4,1,1,1,1,1,1,1,0,1,90.12105491626349,12,60.13241366023008,7,25,0,0,6,1,1926519,1,1,78.8994882419833,50.73541631024008
tier3,v9.2,v9.0,minor,30,33,28.593890415509414,15,130531,409366,95.53936045085526,1161,3,7,on_premise,28,13211,5748,5561,87.45725252229843,big_bang,53.55207512546091,waterfall,0,0,1,1,1,1,1,0,1,1,68.54704508145309,13,46.46747492862513,1,34,0,0,11,1,1882222,1,1,90.80332200825454,62.049680225427636
tier2,v8.2,v11.0,major_2x,76,29,19.8719494369807,38,295789,798608,98.24162014123115,1588,6,32,hybrid_cloud,27,12590,4632,7414,81.52609400311339,canary,80.34000567991744,scrum,3,1,1,0,1,1,1,1,1,1,64.41703285108025,10,73.09577119110399,9,31,0,1,6,0,2520077,1,1,77.36456900486759,33.36081007061557
tier3,v9.2,v10.5,major_2x,46,30,36.11904764733686,23,290501,588114,98.53034050074758,860,10,20,on_premise,10,21305,3093,5704,78.65456200218601,canary,52.28797742268433,agile,5,1,1,0,1,0,1,1,1,0,80.89030515904437,8,68.33200674082369,7,8,0,1,10,1,990677,0,1,100.0,42.06517025037378
microfinance,v9.2,v9.2,minor,55,23,29.39192842358705,6,246275,598777,95.74720268863777,971,3,34,private_cloud,24,14116,3458,3083,74.75320086612763,canary,72.15020643722586,waterfall,4,1,1,1,0,1,1,0,1,1,86.38737193462164,13,42.37283297175462,8,60,1,0,12,1,2370549,0,1,48.196057638486266,52.45360134431888
tier2,v8.5,v11.0,minor,68,28,28.774849983393786,12,329968,373261,95.76663878107037,1003,2,26,hybrid_cloud,29,16941,2437,5645,85.93152278390014,big_bang,54.5894451254853,waterfall,5,0,1,1,1,1,1,1,0,1,66.70848557760503,10,54.82155580189991,10,8,1,1,10,1,3229331,1,1,74.29053881348982,58.823319390535175
tier2,v9.0,v9.2,minor,56,45,54.25635981224564,30,377362,655952,97.3669705997228,412,12,10,hybrid_cloud,12,18498,6112,5816,83.93697665888523,canary,15.372274074450868,agile,6,1,1,1,1,0,0,1,1,1,90.62739285061063,10,69.72133709495279,1,18,0,1,7,1,1956614,1,1,100.0,49.44348529986141
tier3,v8.5,v9.0,minor,22,39,33.21662548011112,13,233856,304038,98.63751606612225,627,0,32,hybrid_cloud,15,20757,1570,3332,66.5166556356028,rolling,30.736250676934198,waterfall,6,1,1,1,1,1,1,1,1,0,64.74022602222145,15,72.73967903153759,10,8,0,1,6,1,763762,0,1,34.096661148752844,70.77875803306114
tier2,v8.2,v11.0,major_1x,16,21,51.84384009037676,8,112813,736785,98.67249625187989,1277,4,12,hybrid_cloud,11,22242,4865,2894,96.58821922425818,canary,68.19754297214074,scrum,7,0,1,1,1,1,0,1,1,1,91.81267051334994,7,49.88106949797688,4,58,0,0,8,1,3408957,1,1,68.78445176430198,55.79624812593994
tier1,v9.2,v10.5,major_1x,110,47,65.92685127574202,47,366505,427360,98.06987595563385,395,2,35,private_cloud,12,21754,2806,6029,94.0792161507277,canary,32.53926499982694,agile,6,1,1,1,0,1,1,1,1,1,70.95500147229734,8,56.60208382189624,10,37,0,1,11,1,2456625,0,1,43.7319151029865,67.63493797781692
tier2,v8.5,v9.2,major_1x,85,25,59.5298457998918,20,372113,644722,95.98708793307162,646,3,35,hybrid_cloud,15,16728,3920,7841,80.57569433360904,rolling,71.83212501244054,agile,2,0,1,1,1,1,1,1,0,1,78.37818810657072,8,66.114321195591,3,21,1,0,16,1,1600432,0,1,64.97899559070916,58.57354396653581
tier2,v8.5,v9.0,minor,45,9,36.662089027590135,37,73368,420876,98.25454825201854,497,12,9,on_premise,11,17192,2183,5261,80.7407647116275,blue_green,53.30476089152377,waterfall,0,1,1,1,0,1,1,1,1,1,63.92874079516165,13,49.43660421006205,2,44,0,1,9,0,3590785,1,1,100.0,48.68727412600927
microfinance,v8.5,v11.0,major_1x,36,15,34.61524817755604,33,380776,644689,98.18065271394181,997,10,25,public_cloud,20,24746,2759,2189,82.78417432533384,canary,10.674381226944872,agile,7,0,0,1,0,0,1,1,1,1,69.56947235245016,7,67.69576931184687,8,44,0,0,9,1,435597,0,1,100.0,36.65032635697091
tier3,v8.2,v9.2,major_1x,98,40,60.30979226870616,8,122691,239844,97.41429552602207,1383,10,19,on_premise,15,6207,1136,1906,79.48287494551359,rolling,22.612684234147885,waterfall,4,1,0,1,1,1,0,1,1,1,76.4377836917461,17,55.58302239928668,1,53,0,1,6,0,1460996,1,1,100.0,31.54714776301104
tier3,v9.0,v9.2,major_2x,60,15,60.746265371423966,18,211115,248077,97.06735530353738,1334,5,15,hybrid_cloud,13,7585,1259,4717,69.33975305196398,blue_green,58.405266004013946,agile,4,1,1,1,1,1,1,1,1,0,86.41851849258092,7,64.46925953953729,10,29,0,0,5,0,848128,1,1,71.18244562783202,49.35367765176869
microfinance,v8.5,v10.5,minor,71,21,19.849113284729945,12,241571,209065,98.20744047884946,1009,2,26,private_cloud,37,18037,3517,501,59.86227467778836,blue_green,48.413999200830155,agile,2,1,1,1,1,1,0,1,1,1,71.52507975186992,22,80.44595475527146,3,18,1,0,5,1,3588960,1,1,62.266040522458326,59.92372023942474
tier3,v8.2,v9.0,major_1x,49,16,21.71692668482219,15,234848,460172,97.47118016192334,457,3,30,hybrid_cloud,24,7318,1994,5535,73.78739288393784,big_bang,7.985696377676227,waterfall,3,1,1,1,1,1,1,0,1,1,80.4098010614261,13,74.5361583097276,8,33,0,1,8,0,1152193,1,1,72.03368424164181,65.59559008096167
tier2,v9.2,v10.1,major_2x,63,37,36.169533290940095,24,314494,439644,96.44232512946579,384,3,29,hybrid_cloud,34,16037,3191,6310,99.39653237748593,blue_green,29.833934729266005,agile,4,0,1,1,1,1,1,1,1,1,73.69950600871599,12,83.87771405393711,11,33,0,1,8,1,2167487,1,1,76.81435217892702,67.0411625647329
microfinance,v10.1,v9.2,major_1x,43,21,45.37351734949246,26,81329,403135,97.99955107439152,1611,9,13,public_cloud,32,14579,2094,3354,71.55030123733083,canary,41.56101250595088,waterfall,0,1,1,1,1,1,1,0,0,1,62.41000082431038,18,64.77494825781079,2,27,1,0,9,1,1780253,1,1,100.0,33.27977553719576
tier3,v8.2,v11.0,minor,88,2,30.705643020175696,26,277525,191608,97.25401016735822,444,7,34,on_premise,14,21895,5672,4512,82.51315609306951,canary,44.11078800993068,waterfall,2,1,1,1,1,1,1,1,0,1,79.80315501137902,17,59.39771132075483,2,25,0,1,12,1,862490,1,1,82.8962232801348,51.74700508367911
tier3,v10.1,v10.5,minor,69,17,49.152351684964344,24,152936,418744,97.02554861205913,308,1,31,hybrid_cloud,25,18066,5080,6209,72.78429097840778,big_bang,34.08244186531084,waterfall,4,1,1,1,1,1,1,1,1,1,76.42295170461337,6,65.99256962759615,4,32,0,1,7,1,615298,0,1,49.465542445361116,73.85277430602957
microfinance,v8.5,v10.5,major_2x,12,10,45.12561376515529,10,162647,371500,97.28346683423483,174,8,6,public_cloud,16,11934,2771,1823,77.23171840969562,big_bang,12.682116241996178,kanban,3,0,1,1,1,1,1,1,1,1,76.19403298593075,13,45.47687859431999,1,47,0,1,8,0,2594815,1,1,100.0,68.16173341711742
tier2,v8.5,v9.2,minor,30,24,23.811332453755586,12,317307,778741,95.64432541054802,1666,3,19,on_premise,13,23272,4421,7001,84.06971023118929,rolling,56.6475084938531,scrum,0,1,1,1,1,1,0,1,1,1,89.77540421532993,14,76.55736927996163,3,39,0,1,4,1,1018626,1,1,62.3473595066864,46.002162705274
tier1,v8.2,v9.2,major_2x,55,20,53.224909756674876,32,416959,720215,98.78378628190879,1224,5,9,private_cloud,30,28444,3318,5889,94.48707552434796,blue_green,88.01697832570555,scrum,1,1,1,1,1,1,1,1,1,1,78.58607381961241,10,89.57426404462215,6,14,0,1,8,1,2625761,1,1,68.30616327430485,55.41189314095439
tier2,v10.1,v9.2,major_2x,13,10,46.538985189114406,14,233400,822851,97.03796263827914,1336,12,25,private_cloud,13,27667,3749,7865,96.72195339066016,blue_green,55.23050183880737,waterfall,0,1,1,1,1,0,1,1,1,1,89.47352793722985,7,56.03519005265025,6,12,0,1,4,1,2969707,1,1,100.0,23.29898131913957
tier2,v8.5,v10.1,minor,31,31,66.03380957516735,36,140193,664281,99.15644560421329,646,11,7,on_premise,12,23136,3204,6172,82.18758955866255,canary,44.012650000205525,agile,2,1,1,1,1,1,1,1,1,1,88.75386415556805,11,75.18152657776884,8,48,0,0,8,1,2712877,1,1,93.71382521465006,50.158222802106636
tier3,v9.2,v9.2,major_1x,96,14,31.744631670088033,8,72395,629414,98.68866652149246,675,11,10,on_premise,29,12823,3434,5850,82.96592024978125,big_bang,53.147619166639636,waterfall,4,0,1,0,1,0,1,1,1,1,68.1099991397802,13,61.18139439306814,3,39,1,1,12,0,1552590,0,1,100.0,47.844333260746225
microfinance,v9.0,v9.0,minor,41,31,49.90449539979421,14,97541,262604,99.26725188271914,144,2,22,on_premise,23,25760,5456,4248,75.44038152564474,blue_green,82.42865185001631,kanban,7,1,1,1,1,0,1,1,1,1,64.8999907390252,14,53.62948447701672,5,28,1,1,8,1,770966,1,1,58.479509902043795,79.75362594135957
tier1,v9.0,v11.0,minor,74,48,49.70589235796702,14,386920,790909,96.96367504527477,1689,9,17,public_cloud,45,44158,9106,6911,95.7613021465212,canary,43.766987030607105,scrum,1,1,1,1,1,1,1,1,0,1,70.05250245920875,9,75.4004305518502,3,25,1,0,20,1,1425974,0,1,79.73112961159,29.20183752263739
tier3,v8.5,v9.2,major_1x,72,14,51.97963059119597,7,158786,163757,97.66487371208831,1082,9,4,on_premise,20,23307,1421,3508,81.23356062132473,canary,18.82962261494616,kanban,3,0,1,1,1,1,1,1,1,1,86.42561814174923,13,54.91871280706155,6,54,0,0,7,1,1920336,1,1,95.68316504501018,48.192436856044154
tier2,v10.1,v10.1,major_1x,95,33,16.80466327120188,21,377585,636109,95.71728031471505,850,5,37,hybrid_cloud,16,30661,6078,7156,90.97182235107674,rolling,81.94860021494952,scrum,2,1,1,1,0,1,1,1,1,0,86.94277251480874,14,54.129280904917366,6,28,0,0,12,1,1065483,1,1,44.10268733244814,47.35864015735753
tier2,v8.5,v11.0,minor,74,18,47.820864778780646,8,163577,685203,95.9950634918773,687,9,12,private_cloud,22,9776,4576,3071,87.456900067419,blue_green,10.879297204193637,kanban,2,1,1,1,0,0,1,1,1,0,85.54114716557197,12,48.16504014124827,10,35,0,1,5,0,2794422,0,1,83.6945473108605,51.257531745938664
tier1,v10.1,v10.5,major_2x,63,5,24.050499584346856,11,222590,416521,99.39510614252147,837,4,18,on_premise,15,13676,6948,7497,96.19025511316661,rolling,81.95947515558936,scrum,7,1,1,1,1,0,1,1,0,1,82.07487664621573,7,52.72279816703838,9,23,0,0,17,0,4946736,1,1,84.25607609099926,61.95755307126073
tier2,v9.2,v9.2,minor,74,2,33.09874116649428,14,155401,596238,98.96930595544912,1145,8,23,public_cloud,20,34051,6672,6182,90.93797388834527,rolling,41.74158263314461,scrum,6,1,1,0,0,0,1,0,1,1,72.61632846726805,10,53.920515754225015,4,15,0,0,6,1,3554389,0,1,88.2248553822123,41.084652977724545
microfinance,v10.1,v11.0,major_1x,39,33,19.43609357875771,36,99208,780884,96.2319879267051,412,5,21,private_cloud,11,11327,2270,5568,67.78407306370048,big_bang,51.96974727782709,agile,4,0,1,1,1,0,1,1,0,1,83.0635511251473,14,66.10536004235423,4,16,0,0,6,1,393470,0,1,100.0,64.37599396335256
tier2,v8.5,v10.5,major_1x,18,26,32.721232427069445,11,266424,410888,97.21064509792369,509,10,26,public_cloud,17,30838,4188,6692,90.14928716298553,big_bang,33.968585797276724,waterfall,7,1,1,1,1,0,1,1,1,1,73.80984661116047,13,53.100500213430315,5,46,0,1,13,1,1828303,1,1,100.0,45.425322548961844
tier3,v9.2,v10.1,minor,79,6,51.10099577800193,34,287888,230762,98.32919145499227,753,0,32,on_premise,14,11567,1365,3688,67.80701347558322,blue_green,62.915126570690276,scrum,4,1,1,1,1,0,1,1,1,0,69.04841710371335,16,74.63560058662277,9,53,1,0,10,0,1965043,1,1,56.24750080487185,68.10459572749613
tier3,v8.2,v9.0,major_2x,68,38,48.23619170987265,16,117879,345992,95.9891543113614,788,5,20,on_premise,21,18108,3172,5445,80.1108607542476,blue_green,69.35664376135557,waterfall,6,1,1,1,1,1,1,1,1,1,81.73618293036454,14,56.65435122699884,2,34,0,1,8,1,827980,1,1,78.71854605792927,57.2345771556807
tier2,v9.0,v9.2,major_1x,18,24,19.807741987445368,16,304453,700146,96.59039635353919,1283,9,10,hybrid_cloud,17,36133,2981,1464,78.0262313111835,canary,81.19875013496038,scrum,1,1,1,1,0,1,1,1,1,1,69.17136843671284,9,76.02171330160756,2,49,1,0,15,0,1309964,1,1,67.12137923566924,40.63519817676959
microfinance,v8.5,v9.0,major_1x,63,23,18.908396752054134,25,169736,227658,98.18130841504063,1057,0,20,on_premise,22,17251,1872,3635,66.64683620705598,big_bang,14.406829388916792,waterfall,7,1,1,1,1,1,1,1,0,1,72.5806848928742,15,73.16520189136187,2,11,0,0,9,1,1514171,0,1,68.10465251632769,67.95065420752032
microfinance,v8.5,v10.1,major_1x,48,6,41.636636710315315,14,88834,472994,98.61177573186337,910,6,33,on_premise,16,8384,1932,7684,62.94166967064744,blue_green,56.671511756667684,scrum,0,1,1,1,1,1,1,1,0,1,88.23091522668342,23,48.761343284689055,3,44,0,1,9,0,365191,1,1,80.56199551589859,46.60588786593168
tier2,v8.5,v11.0,minor,30,45,20.893173153349633,41,192850,723898,97.98139711786548,1584,6,9,private_cloud,13,11894,1637,4582,93.50621239238224,big_bang,82.13541768009559,agile,7,1,1,1,1,0,1,1,1,0,67.04280080507242,5,47.578745531286806,7,61,0,0,12,1,1834872,1,1,79.46597290783447,44.81069855893273
tier2,v9.2,v11.0,minor,99,29,73.32332872789182,7,125361,417193,96.33579380547299,1279,10,23,on_premise,37,34787,4288,3211,85.4819431947419,blue_green,75.48663096537555,agile,2,1,1,1,1,1,1,1,1,1,81.9188795058896,6,50.60800794469593,5,50,1,0,6,0,928575,0,1,78.70350523612532,31.08789690273649
tier2,v8.2,v10.1,major_1x,35,7,24.214761274891725,23,135953,665932,98.42129613784033,1435,11,26,private_cloud,28,36572,6663,5309,80.98263522099663,big_bang,26.501392906328874,scrum,5,1,1,1,0,1,0,1,1,1,67.97043200302404,15,71.48257099449812,6,63,1,1,5,1,1054374,0,1,100.0,24.510648068920162
tier2,v10.1,v10.1,major_2x,104,14,60.73402573953195,37,177699,454601,98.31047172681993,1181,3,12,private_cloud,26,25182,6389,3610,95.6205060894166,big_bang,58.59847846738207,agile,6,1,1,1,1,1,1,0,1,0,84.16603505647763,12,58.42576487479001,7,16,0,0,12,1,3596206,0,1,89.65624649803614,60.53523586340995
tier1,v8.2,v9.2,major_2x,51,45,69.16073442797943,15,231381,412722,96.22248130847578,1159,2,24,on_premise,18,41812,6709,7498,100.0,blue_green,93.42298257541071,waterfall,3,1,1,1,0,1,1,1,1,0,64.29904019171173,7,88.85150600774722,6,64,1,1,18,0,3596245,1,1,59.21396714691453,56.93124065423788
tier3,v9.2,v10.5,minor,34,31,67.09618266789256,17,166990,220059,97.02395773685578,394,6,16,on_premise,11,25613,4147,2264,78.24787785971799,canary,37.18195546199985,scrum,4,0,1,1,1,1,1,1,0,0,86.48299192698029,11,66.07055963912865,9,42,0,1,6,1,1892183,0,1,91.94524876324962,64.6319788684279
tier3,v8.5,v9.0,major_1x,16,27,36.044488595732496,24,257100,147142,97.93363722243848,1389,9,6,on_premise,27,25843,3388,3847,85.05952458280295,blue_green,58.25629511732826,agile,2,1,1,1,1,1,1,1,1,1,73.00461517317069,7,42.79767564632544,2,32,0,0,6,0,1174269,1,1,77.4659913966457,41.18681861121924
tier1,v9.0,v9.0,minor,97,19,71.97982093287597,35,127345,990527,96.43990856963846,1765,10,46,hybrid_cloud,26,34783,4472,3872,96.5904749676289,canary,23.88885220192824,scrum,7,1,1,1,1,1,1,1,0,0,70.87703086822928,6,50.99918599362009,12,26,1,0,14,1,2741400,1,1,91.31559570592314,9.91995428481924
tier2,v8.5,v11.0,minor,32,10,71.18251333930908,42,404505,663384,97.25728515157863,336,5,31,private_cloud,32,10710,7860,7280,80.06331312843169,canary,67.9948366898581,scrum,2,1,1,1,1,0,1,1,1,0,81.77083983566753,10,74.52796654588535,10,61,0,1,11,0,944245,1,1,68.35193707212525,61.408642575789315
